Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Allergen information (product.metafields.shopify.allergen-information),Color (product.metafields.shopify.color-pattern),Dietary preferences (product.metafields.shopify.dietary-preferences),Food product form (product.metafields.shopify.food-product-form),Nut processing method (product.metafields.shopify.nut-processing-method),Nut/Seed type (product.metafields.shopify.nut-seed-type),Occasion (product.metafields.shopify.occasion),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bhavnagris-cheesewala-peanuts-crunchy-cheese-coated-groundnuts-premium-bhavnagar-snacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0979/4112/7479/files/cheesewala_peanuts_with_influencer.png?v=1774465150,2,"",,,,,,,,,,,,,,,
bhavnagris-cheesewala-peanuts-crunchy-cheese-coated-groundnuts-premium-bhavnagar-snacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0979/4112/7479/files/CHEESEWAWLA_PEANUT_promotion.jpg?v=1774465154,3,"",,,,,,,,,,,,,,,
bhavnagris-sweet-chatpata-peanuts-spicy-masala-coated-groundnuts-from-bhavnagar,Bhavnagri's Sweet & Chatpata Peanuts – Spicy Masala Coated Groundnuts from Bhavnagar,"<p data-start=""291"" data-end=""656"">Experience the perfect balance of sweetness and spice with <strong data-start=""350"" data-end=""390"">Bhavnagri's Sweet &amp; Chatpata Peanuts</strong>, freshly prepared in Bhavnagar. These premium quality peanuts are coated with a special blend of sweet and tangy masala that delivers a bold, mouth-watering flavor in every bite. The crunchy texture combined with chatpata seasoning makes this snack truly addictive.</p>
<p data-start=""658"" data-end=""963"">Prepared using high-quality groundnuts and traditional Bhavnagri spice recipes, this snack is ideal for tea time, parties, travel, or evening cravings. Each pack is freshly made to maintain maximum freshness, crispiness, and authentic taste. The hygienic packaging ensures long-lasting crunch and quality.</p>
<p data-start=""965"" data-end=""1264"">Bhavnagar is famous for its flavorful snacks, and <strong data-start=""1015"" data-end=""1055"">Bhavnagri's Sweet &amp; Chatpata Peanuts</strong> bring that authentic Gujarati taste straight to your home. If you are searching for <strong data-start=""1140"" data-end=""1227"">sweet spicy peanuts online, chatpata groundnuts, or Bhavnagri snacks from Bhavnagar</strong>, this is the perfect choice for you.</p>",Bhavnagris,"Food, Beverages & Tobacco","","",true,Title,Default Title,,,,,,,,,250.0,shopify,14,deny,manual,120.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0979/4112/7479/files/sweet_and_chatpata_peanut_pain_focus.jpg?v=1774464569,1,"",false,,,,,,,,,,,g,,,active
bhavnagris-sweet-chatpata-peanuts-spicy-masala-coated-groundnuts-from-bhavnagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0979/4112/7479/files/sweet_chatopata_with_influ.png?v=1774465070,2,"",,,,,,,,,,,,,,,
bhavnagris-sweet-chatpata-peanuts-spicy-masala-coated-groundnuts-from-bhavnagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0979/4112/7479/files/sweet_chatpata_peanut_promotion.jpg?v=1774465077,3,"",,,,,,,,,,,,,,,
bhavnagris-roasted-peanuts-fresh-crunchy-salted-groundnuts-from-bhavnagar,Bhavnagri's Roasted Peanuts – Fresh & Crunchy Salted Groundnuts from Bhavnagar,"<p data-start=""355"" data-end=""681"">Enjoy the authentic taste of <strong data-start=""384"" data-end=""415"">Bhavnagri's Roasted Peanuts</strong>, freshly prepared in Bhavnagar using traditional roasting techniques. These premium quality groundnuts are slow roasted to achieve the perfect crunch and lightly salted flavor. Each pack is freshly made to maintain maximum freshness, aroma, and taste in every bite.</p>
<p data-start=""683"" data-end=""981"">Bhavnagri's roasted peanuts are an ideal snack for tea time, office breaks, travel, or family gatherings. Packed with natural protein and energy, they are a healthier alternative to deep-fried snacks. The hygienic and airtight packaging helps preserve crispiness and ensures long-lasting freshness.</p>
<p data-start=""983"" data-end=""1261"">Bhavnagar is well-known for its traditional snacks, and Bhavnagri's brings that same authentic flavor directly to your home. If you are searching for <strong data-start=""1133"" data-end=""1224"">best roasted peanuts online, salted groundnuts from Bhavnagar, or premium Indian snacks</strong>, this product is the perfect choice.</p>",Bhavnagris,"Food, Beverages & Tobacco","","",true,Title,Default Title,,,,,,,,,250.0,shopify,14,deny,manual,100.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0979/4112/7479/files/saltedpeanutpainfocus.jpg?v=1772476765,1,"",false,,,,,,,,,,,g,,,active
bhavnagris-roasted-peanuts-fresh-crunchy-salted-groundnuts-from-bhavnagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0979/4112/7479/files/salted_peanut_promotion.jpg?v=1774465009,2,"",,,,,,,,,,,,,,,
bhavnagris-roasted-peanuts-fresh-crunchy-salted-groundnuts-from-bhavnagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0979/4112/7479/files/Create_a_premium_e-commerce_feature_202605082338.jpg?v=1778270789,3,"",,,,,,,,,,,,,,,
bhavnagris-roasted-peanuts-fresh-crunchy-salted-groundnuts-from-bhavnagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0979/4112/7479/files/Create_a_premium_e-commerce_4-panel_202605082339.jpg?v=1778270790,4,"",,,,,,,,,,,,,,,
bhavnagris-roasted-peanuts-fresh-crunchy-salted-groundnuts-from-bhavnagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0979/4112/7479/files/Create_a_premium_close-up_trust-building_202605082341.jpg?v=1778270789,5,"",,,,,,,,,,,,,,,
bhavnagris-roasted-peanuts-fresh-crunchy-salted-groundnuts-from-bhavnagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0979/4112/7479/files/salted_peanuts_with_infuluncer.png?v=1774465005,6,"",,,,,,,,,,,,,,,
bhavnagris-roasted-peanuts-fresh-crunchy-salted-groundnuts-from-bhavnagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0979/4112/7479/files/Create_a_premium_lifestyle_e-commerce_202605082339.jpg?v=1778270790,7,"",,,,,,,,,,,,,,,
premium-nylon-gathiya-250-gm-soft-crispy-gujarati-namkeen,Premium Nylon Gathiya 250 gm – Soft & Crispy Gujarati Namkeen,"<p data-start=""186"" data-end=""524"">Our Nylon Gathiya is prepared in <strong>traditional Bhavnagar</strong> style using<strong> premium quality</strong> besan and perfectly balanced spices. The texture is extra thin, soft, and light, giving you that authentic melt-in-mouth experience. <strong>Carefully fried in fresh oil </strong>to maintain<strong> crispiness </strong>and rich flavour, it is ideal for daily breakfast or evening tea time.</p>
<p data-start=""526"" data-end=""774"">Made and packed hygienically to ensure freshness, this <strong>Bhavnagar special namkeen </strong>brings the real taste of Gujarat to your home. Serve it with fried green chillies, papaya sambharo, or enjoy it plain – every bite gives pure traditional satisfaction.</p>",Bhavnagris,"Food, Beverages & Tobacco > Food Items > Snack Foods > Trail & Snack Mixes","","",true,Title,Default Title,,,,,,,,NG-250,0.0,,0,deny,manual,120.00,120.00,true,true,,,,,"",,,,false,,,,,,,,,,,kg,,85.00,unlisted
